15,3,207.41,251.77,95.81000000000003,40.54999999999998,1,1,1.0
16,2,508.99,295.8,92.71000000000004,47.94,1,1,1.0
16,3,207.42,251.89,95.82000000000002,40.43000000000001,1,1,1.0
17,2,493.16,298.0,93.04000000000002,49.06999999999999,1,1,1.0
17,3,207.43,252.01,95.82,40.30000000000001,1,1,1.0
18,2,475.4,299.4,93.30000000000007,51.30000000000001,1,1,1.0
18,3,207.44,252.13,95.82999999999998,40.18000000000001,1,1,1.0
19,2,457.56,302.7,97.73999999999995,51.30000000000001,1,1,1.0
19,3,207.45,252.25,95.82999999999998,40.06,1,1,1.0
20,2,441.21,304.4,97.74000000000007,52.94,1,1,1.0
20,3,207.46,252.37,95.84,39.93000000000001,1,1,1.0
21,2,423.45,307.5,97.74000000000007,54.839999999999975,1,1,1.0
21,3,207.47,252.48,95.85,39.82000000000002,1,1,1.0
22,2,405.69,310.27,101.61000000000001,54.03000000000003,1,1,1.0
22,3,207.49,252.6,95.83999999999997,39.70000000000002,1,1,1.0
23,2,387.94,313.3,102.75999999999999,54.879999999999995,1,1,1.0
23,3,207.5,252.72,95.85000000000002,39.57000000000002,1,1,1.0
24,2,368.24,316.4,105.56,57.10000000000002,1,1,1.0
24,3,207.51,252.84,95.85000000000002,39.45000000000002,1,1,1.0
25,2,349.1,319.2,106.69999999999999,58.19999999999999,1,1,1.0
25,3,207.52,252.96,95.85999999999999,39.319999999999965,1,1,1.0
26,2,327.18,326.41,111.71999999999997,58.19999999999999,1,1,1.0
26,3,207.53,253.08,95.85999999999999,39.19999999999996,1,1,1.0
27,2,307.76,327.81,113.63999999999999,60.69999999999999,1,1,1.0
27,3,207.54,253.2,95.87000000000003,39.079999999999984,1,1,1.0
28,2,288.34,329.2,115.56,63.19999999999999,1,1,1.0
28,3,207.56,253.07,95.87,39.19999999999999,1,1,1.0
29,2,267.15,332.9,117.65000000000003,63.35000000000002,1,1,1.0
29,3,207.57,252.94,95.87,39.329999999999984,1,1,1.0
30,2,245.96,336.6,119.73999999999998,63.5,1,1,1.0
30,3,207.58,252.81,95.87999999999997,39.44999999999999,1,1,1.0
31,2,222.41,339.83,123.53999999999999,64.92000000000002,1,1,1.0
31,3,207.59,252.68,95.88000000000002,39.579999999999984,1,1,1.0
32,2,198.85,343.05,127.35,66.34999999999997,1,1,1.0
32,3,207.6,252.55,95.89000000000001,39.70999999999998,1,1,1.0
33,2,175.3,346.27,131.14999999999998,67.78000000000003,1,1,1.0
33,3,207.61,252.42,95.88999999999999,39.83000000000001,1,1,1.0
34,2,151.3,349.5,136.7,69.19999999999999,1,1,1.0
34,3,207.62,252.3,95.89999999999998,39.94999999999999,1,1,1.0
35,2,126.0,354.4,138.3,70.38,1,1,1.0
35,3,207.64,252.17,95.90000000000003,40.07000000000002,1,1,1.0
36,2,100.15,359.3,141.75,71.57,1,1,1.0
36,3,207.64,252.8,94.86000000000001,39.56,1,1,1.0
37,2,74.3,364.2,145.2,72.75999999999999,1,1,1.0
37,3,207.64,252.77,94.91000000000003,39.71000000000001,1,1,1.0
38,2,45.2,369.1,151.89999999999998,73.94,1,1,1.0
38,3,207.64,252.75,94.96000000000004,39.85000000000002,1,1,1.0
39,2,17.4,374.0,157.29999999999998,75.13,1,1,1.0
39,3,207.64,252.72,95.00999999999999,40.00000000000003,1,1,1.0
40,2,8.7,377.75,141.15,77.00999999999999,1,1,1.0
40,3,207.64,252.69,95.06,40.14999999999998,1,1,1.0
41,2,0.0,381.5,125.0,78.89999999999998,1,1,1.0
41,3,207.64,252.67,95.11000000000001,40.28999999999999,1,1,1.0
42,2,0.0,388.2,98.7,80.0,1,1,1.0
42,3,207.64,252.64,95.17000000000002,40.44,1,1,1.0
43,2,0.0,392.5,77.2,66.30000000000001,1,1,1.0
43,3,207.64,252.62,95.22000000000003,40.579999999999984,1,1,1.0
44,2,0.0,401.75,51.0,58.35000000000002,1,1,1.0
44,3,207.64,252.59,95.27000000000004,40.72999999999999,1,1,1.0
45,2,0.0,411.0,24.8,50.39999999999998,1,1,1.0
45,3,207.64,252.56,95.32,40.879999999999995,1,1,1.0
46,3,207.64,252.54,95.37,41.02000000000001,1,1,1.0
47,3,207.64,252.51,95.42000000000002,41.170000000000016,1,1,1.0
48,3,207.64,252.48,95.47000000000003,41.32000000000002,1,1,1.0
49,3,207.64,252.46,95.52000000000004,41.46000000000001,1,1,1.0
50,3,207.64,252.43,95.57,41.610000000000014,1,1,1.0
51,3,207.64,252.41,95.62,41.73999999999998,1,1,1.0
52,3,207.64,252.38,95.67000000000002,41.889999999999986,1,1,1.0
53,3,207.64,252.35,95.72000000000003,42.03999999999999,1,1,1.0
54,3,207.64,252.33,95.78000000000003,42.17999999999998,1,1,1.0
55,3,207.64,252.3,95.83000000000004,42.329999999999984,1,1,1.0
56,3,207.64,252.87,95.82,41.620000000000005,1,1,1.0
57,3,207.64,253.43,95.82,40.90999999999997,1,1,1.0
58,3,207.64,254.0,95.82,40.19999999999999,1,1,1.0
59,3,207.64,254.11,95.81,40.25999999999999,1,1,1.0
60,3,207.64,254.22,95.81,40.32000000000002,1,1,1.0
61,3,207.64,254.34,95.81,40.369999999999976,1,1,1.0
62,3,207.64,254.45,95.80000000000001,40.43000000000001,1,1,1.0
63,3,207.64,254.56,95.80000000000001,40.48000000000002,1,1,1.0
64,3,207.64,254.67,95.79000000000002,40.53999999999999,1,1,1.0
65,3,207.64,254.79,95.79000000000002,40.59,1,1,1.0
66,3,207.64,254.9,95.79000000000002,40.650000000000006,1,1,1.0
67,3,207.64,255.01,95.78000000000003,40.710000000000036,1,1,1.0
67,4,867.0,226.5,92.91999999999996,80.99000000000001,1,1,1.0
68,3,207.64,255.12,95.78000000000003,40.76999999999998,1,1,1.0
68,4,859.44,227.19,99.13,81.94999999999999,1,1,1.0
69,3,207.64,255.24,95.78000000000003,40.81999999999999,1,1,1.0
69,4,851.87,227.89,105.35000000000002,82.88999999999999,1,1,1.0
70,3,207.64,255.35,95.77000000000004,40.880000000000024,1,1,1.0
70,4,844.31,228.58,111.55000000000007,83.84,1,1,1.0
71,3,207.64,255.46,95.77000000000004,40.92999999999998,1,1,1.0
71,4,836.74,229.27,117.76999999999998,84.79999999999998,1,1,1.0
72,3,207.64,255.57,95.77000000000004,40.99000000000001,1,1,1.0
72,4,829.18,229.96,123.98000000000002,85.74999999999997,1,1,1.0
73,3,207.64,255.69,95.75999999999999,41.04000000000002,1,1,1.0
73,4,821.61,230.66,130.19999999999993,86.69000000000003,1,1,1.0
74,3,207.64,255.8,95.75999999999999,41.099999999999966,1,1,0.0
74,4,814.05,231.35,136.41000000000008,87.65,1,1,1.0
75,3,207.64,256.55,95.50999999999999,40.349999999999966,1,1,0.0
75,4,806.49,232.04,142.62,88.6,1,1,1.0
76,3,207.64,257.3,95.25999999999999,39.599999999999966,1,1,0.0
76,4,798.92,232.74,148.84000000000003,89.53999999999996,1,1,1.0
77,3,207.64,257.2,95.27000000000004,39.69999999999999,1,1,0.0
77,4,791.36,233.43,155.04999999999995,90.5,1,1,1.0
78,3,207.64,257.1,95.27000000000004,39.799999999999955,1,1,0.0
78,4,783.79,234.12,161.26,91.44999999999999,1,1,1.0
79,3,207.64,257.0,95.28000000000003,39.89999999999998,1,1,0.0
79,4,776.23,234.81,167.47000000000003,92.39999999999998,1,1,1.0
80,3,207.64,256.9,95.29000000000002,40.0,1,1,0.0
80,4,768.66,235.51,173.69000000000005,93.35000000000002,1,1,1.0
81,3,207.64,256.8,95.29000000000002,40.099999999999966,1,1,0.0
81,4,761.1,236.2,179.89999999999998,94.30000000000001,1,1,1.0
82,3,207.64,256.7,95.30000000000001,40.19999999999999,1,1,0.0
82,4,752.43,237.18,182.87,95.67000000000002,1,1,1.0
83,3,207.64,256.6,95.31,40.299999999999955,1,1,0.0
83,4,743.77,238.17,185.83000000000004,97.03,1,1,1.0
84,3,207.64,256.5,95.31,40.39999999999998,1,1,0.0
84,4,735.1,239.15,188.79999999999995,98.4,1,1,1.0
85,3,207.64,256.4,95.32,40.5,1,1,0.0
85,4,726.43,240.13,191.7700000000001,99.76999999999998,1,1,1.0
86,3,207.64,256.3,95.33000000000004,40.599999999999966,1,1,0.0
86,4,717.77,241.12,194.73000000000002,101.13,1,1,1.0
86,5,699.2,263.58,33.729999999999905,29.910000000000025,1,1,1.0
87,3,207.64,256.2,95.33000000000004,40.69999999999999,1,1,0.0
87,4,709.1,242.1,197.69999999999993,102.50000000000003,1,1,1.0
87,5,687.89,263.84,38.24000000000001,30.410000000000025,1,1,1.0
88,3,207.64,256.1,95.34000000000003,40.799999999999955,1,1,0.0
88,4,697.97,243.12,201.86,103.65999999999997,1,1,1.0
88,5,676.59,264.11,42.73000000000002,30.899999999999977,1,1,1.0
89,3,207.64,256.0,95.35000000000002,40.89999999999998,1,1,0.0
89,4,686.84,244.14,206.02999999999997,104.82,1,1,1.0
89,5,665.28,264.37,47.23000000000002,31.399999999999977,1,1,1.0
90,3,207.64,255.9,95.35000000000002,40.99999999999997,1,1,0.0
90,4,675.71,245.17,210.18999999999994,105.96000000000001,1,1,1.0
90,5,653.98,264.64,51.73000000000002,31.900000000000034,1,1,1.0
91,3,207.64,255.8,95.36000000000001,41.099999999999966,1,1,0.0
91,4,664.59,246.19,214.33999999999992,107.12,1,1,1.0
91,5,642.67,264.9,56.23000000000002,32.400000000000034,1,1,1.0
92,3,207.64,255.7,95.37,41.19999999999999,1,1,0.0
92,4,653.46,247.21,218.51,108.28,1,1,1.0
92,5,629.94,265.37,59.95999999999992,32.75999999999999,1,1,1.0
93,3,207.64,255.6,95.37,41.29999999999998,1,1,0.0
93,4,642.33,248.23,222.66999999999996,109.44000000000003,1,1,1.0
93,5,617.21,265.85,63.68999999999994,33.099999999999966,1,1,1.0
94,3,207.64,255.5,95.38,41.39999999999998,1,1,0.0
94,4,631.2,249.26,226.82999999999993,110.57999999999998,1,1,1.0
94,5,604.49,266.32,67.40999999999997,33.45999999999998,1,1,1.0
95,3,207.64,255.4,95.38999999999999,41.49999999999997,1,1,0.0
95,4,620.07,250.28,231.0,111.73999999999998,1,1,1.0
95,5,591.76,266.8,71.13999999999999,33.80000000000001,1,1,1.0
96,3,207.64,255.3,95.38999999999999,41.599999999999966,1,1,0.0
96,4,608.94,251.3,235.15999999999997,112.89999999999998,1,1,1.0
96,5,578.47,267.26,74.99000000000001,34.18000000000001,1,1,1.0
97,3,207.64,255.2,95.40000000000003,41.69999999999999,1,1,0.0
97,4,594.39,252.72,240.57000000000005,115.36999999999998,1,1,1.0
97,5,565.19,267.72,78.82999999999993,34.549999999999955,1,1,1.0
97,6,787.7,247.7,55.19999999999993,29.920000000000016,1,1,1.0
98,3,207.64,255.1,95.40000000000003,41.79999999999998,1,1,0.0
98,4,579.84,254.15,245.98000000000002,117.84,1,1,1.0
98,5,551.9,268.19,82.68000000000006,34.920000000000016,1,1,1.0
98,6,776.14,248.34,56.91999999999996,29.23999999999998,1,1,1.0
99,3,207.64,255.0,95.41000000000003,41.89999999999998,1,1,0.0
99,4,565.28,255.57,251.39999999999998,120.31,1,1,1.0
99,5,538.62,268.65,86.51999999999998,35.29000000000002,1,1,1.0
99,6,764.58,248.98,58.629999999999995,28.57000000000002,1,1,1.0
100,3,207.64,254.9,95.42000000000002,41.99999999999997,1,1,0.0
100,4,550.73,257.0,256.80999999999995,122.77999999999997,1,1,1.0
100,5,525.33,269.11,90.37,35.66999999999996,1,1,1.0
100,6,753.02,249.62,60.35000000000002,27.889999999999986,1,1,1.0
101,3,207.64,254.8,95.42000000000002,42.099999999999966,1,1,0.0
101,4,536.18,258.42,262.21000000000004,125.25,1,1,1.0
101,5,512.05,269.57,92.62,36.05000000000001,1,1,1.0
101,6,741.46,250.26,62.059999999999945,27.220000000000027,1,1,1.0
102,3,207.64,254.7,95.43,42.19999999999999,1,1,0.0
102,4,521.63,259.85,267.62,127.70999999999998,1,1,1.0
102,5,498.76,270.04,94.87,36.40999999999997,1,1,1.0
102,6,729.9,250.9,63.77999999999997,26.539999999999992,1,1,1.0
103,3,207.64,254.74,95.44,42.15999999999997,1,1,0.0
103,4,507.07,261.27,273.04,130.19,1,1,1.0
103,5,485.47,270.5,97.13,36.79000000000002,1,1,1.0
103,6,717.77,251.38,66.06000000000006,26.03000000000003,1,1,1.0
103,7,951.72,231.18,8.279999999999973,36.19999999999999,1,1,1.0
104,3,207.64,254.78,95.44,42.119999999999976,1,1,0.0
104,4,492.52,262.7,278.45000000000005,132.65000000000003,1,1,1.0
104,5,471.43,271.2,97.95999999999998,37.0,1,1,1.0
104,6,705.64,251.85,68.35000000000002,25.52000000000001,1,1,1.0
104,7,948.63,225.72,11.370000000000005,41.900000000000006,1,1,1.0
105,3,207.64,254.82,95.44999999999999,42.079999999999984,1,1,0.0
105,4,477.97,264.12,283.86,135.13,1,1,1.0
105,5,457.4,271.9,98.77999999999997,37.210000000000036,1,1,1.0
105,6,693.51,252.33,70.63,25.009999999999962,1,1,1.0
105,7,945.55,220.26,14.450000000000045,47.610000000000014,1,1,1.0
106,3,207.64,254.87,95.46000000000004,42.02999999999997,1,1,0.0
106,4,463.42,265.55,289.27000000000004,137.58999999999997,1,1,1.0
106,5,443.36,272.6,99.61000000000001,37.42999999999995,1,1,1.0
106,6,681.38,252.8,72.91999999999996,24.5,1,1,1.0
106,7,942.47,214.8,17.529999999999973,53.31,1,1,1.0
107,3,207.64,254.91,95.46000000000004,41.98999999999998,1,1,0.0
107,4,448.86,266.97,294.68999999999994,140.07,1,1,1.0
107,5,429.32,273.3,100.44,37.639999999999986,1,1,1.0
107,6,666.85,253.53,76.15999999999997,24.92999999999998,1,1,1.0
107,7,939.38,213.7,20.620000000000005,54.660000000000025,1,1,1.0
108,3,207.64,254.95,95.47000000000003,41.94999999999999,1,1,0.0
108,4,434.31,268.4,300.09999999999997,142.53000000000003,1,1,1.0
108,5,415.28,274.0,101.25999999999999,37.85000000000002,1,1,1.0
108,6,652.32,254.25,79.40999999999997,25.379999999999995,1,1,1.0
108,7,936.3,212.6,23.700000000000045,56.00000000000003,1,1,1.0
109,3,207.64,254.99,95.48000000000002,41.90999999999997,1,1,0.0
109,4,419.76,269.82,305.51,145.0,1,1,1.0
109,5,401.24,274.7,102.08999999999997,38.06,1,1,1.0
109,6,637.78,254.98,82.66000000000008,25.81000000000003,1,1,1.0
109,7,933.21,213.34,26.789999999999964,55.49999999999997,1,1,1.0
110,3,207.64,255.03,95.48000000000002,41.869999999999976,1,1,0.0
110,4,405.21,271.25,310.91,147.47000000000003,1,1,1.0
110,5,387.2,275.4,102.92000000000002,38.28000000000003,1,1,1.0
110,6,623.25,255.7,85.89999999999998,26.25999999999999,1,1,1.0
110,7,928.45,213.53,31.549999999999955,56.01000000000002,1,1,1.0
111,3,207.64,255.07,95.49000000000001,41.829999999999984,1,1,0.0
111,4,390.65,272.67,316.33000000000004,149.94,1,1,1.0
111,5,373.16,276.1,103.75,38.48999999999995,1,1,1.0
111,6,608.71,256.43,89.14999999999998,26.689999999999998,1,1,1.0
111,7,923.68,213.72,36.32000000000005,56.51000000000002,1,1,1.0
112,3,207.64,255.11,95.5,41.789999999999964,1,1,0.0
112,4,376.1,274.1,321.74,152.40999999999997,1,1,1.0
112,5,359.12,276.8,104.57999999999998,38.69999999999999,1,1,1.0
112,6,594.18,257.15,92.40000000000009,27.140000000000043,1,1,1.0
112,7,918.92,213.9,41.08000000000004,57.03,1,1,1.0
113,3,207.64,255.16,95.5,41.73999999999998,1,1,0.0
113,4,359.12,275.5,329.58000000000004,154.89999999999998,1,1,1.0
113,5,343.95,277.92,105.69999999999999,38.56999999999999,1,1,1.0
113,6,579.65,257.88,95.63999999999999,27.569999999999993,1,1,1.0
113,7,914.16,214.09,45.84000000000003,57.53,1,1,1.0
114,3,207.64,255.2,95.50999999999999,41.69999999999999,1,1,0.0
114,4,340.63,277.62,337.47,157.98000000000002,1,1,1.0
114,5,328.77,279.05,106.83000000000004,38.44,1,1,1.0
114,6,565.11,258.6,98.88999999999999,28.00999999999999,1,1,1.0
114,7,909.39,214.27,50.610000000000014,58.04999999999998,1,1,1.0
115,3,207.64,255.24,95.52000000000004,41.65999999999997,1,1,0.0
115,4,322.13,279.75,345.37,161.05,1,1,1.0
115,5,313.6,280.17,107.94999999999999,38.31,1,1,1.0
115,6,552.56,259.34,98.22000000000003,29.170000000000016,1,1,1.0
115,7,904.63,214.46,55.370000000000005,58.54999999999998,1,1,1.0
116,3,207.64,255.28,95.52000000000004,41.619999999999976,1,1,0.0
116,4,303.64,281.88,353.26,164.12,1,1,1.0
116,5,298.43,281.3,109.07,38.18000000000001,1,1,1.0
116,6,540.0,260.08,97.57000000000005,30.33000000000004,1,1,1.0
116,7,899.86,214.65,60.139999999999986,59.059999999999974,1,1,1.0
117,3,207.64,255.32,95.53000000000003,41.579999999999984,1,1,0.0
117,4,285.14,284.0,361.15999999999997,167.2,1,1,1.0
117,5,283.25,282.42,110.19999999999999,38.05000000000001,1,1,1.0
117,6,525.17,260.82,99.18000000000006,31.49000000000001,1,1,1.0
117,7,895.1,214.83,64.89999999999998,59.569999999999965,1,1,1.0
118,3,207.64,255.36,95.54000000000002,41.539999999999964,1,1,0.0
118,4,261.54,286.31,372.34,171.33999999999997,1,1,1.0
118,5,268.08,283.55,111.32,37.920000000000016,1,1,1.0
118,6,510.35,261.55,100.78999999999996,32.65999999999997,1,1,1.0
118,7,888.47,215.19,71.23000000000002,60.079999999999984,1,1,1.0
119,3,207.64,255.4,95.54000000000002,41.49999999999997,1,1,0.0
119,4,237.94,288.62,383.51000000000005,175.48000000000002,1,1,1.0
119,5,252.9,284.67,112.45000000000002,37.789999999999964,1,1,1.0
119,6,495.52,262.29,102.39999999999998,33.81999999999999,1,1,1.0
119,7,881.83,215.54,77.56999999999994,60.59,1,1,1.0
120,3,207.64,255.44,95.55000000000001,41.45999999999998,1,1,0.0
120,4,214.34,290.94,394.68999999999994,179.61,1,1,1.0
120,5,237.73,285.8,113.57000000000002,37.65999999999997,1,1,1.0
120,6,480.69,263.03,104.02000000000004,34.98000000000002,1,1,1.0
120,7,875.2,215.9,78.89999999999998,61.099999999999994,1,1,1.0
121,3,207.64,255.49,95.56,41.40999999999997,1,1,0.0
121,4,190.74,293.25,405.86,183.75,1,1,1.0
121,5,220.6,286.82,114.85,38.30000000000001,1,1,1.0
121,6,465.86,263.77,105.63,36.14000000000004,1,1,1.0
121,7,869.53,216.52,80.12,60.75999999999996,1,1,1.0
122,3,207.64,255.53,95.56,41.369999999999976,1,1,0.0
122,4,167.14,295.56,417.03999999999996,187.89,1,1,1.0
122,5,203.47,287.83,116.13000000000002,38.94,1,1,1.0
122,6,451.04,264.51,107.23999999999995,37.30000000000001,1,1,1.0
122,7,863.85,217.15,81.35000000000002,60.400000000000006,1,1,1.0
123,3,207.64,255.57,95.57,41.329999999999984,1,1,0.0
123,4,143.54,297.88,428.21000000000004,192.01999999999998,1,1,1.0
123,5,186.34,288.85,117.41,39.579999999999984,1,1,1.0
123,6,436.21,265.25,108.84999999999997,38.44999999999999,1,1,1.0
123,7,858.18,217.77,82.57000000000005,60.059999999999974,1,1,1.0
124,3,207.64,255.61,95.58000000000004,41.289999999999964,1,1,0.0
124,4,119.94,300.19,439.39000000000004,196.16000000000003,1,1,1.0
124,5,169.21,289.87,118.68999999999997,40.21999999999997,1,1,1.0
124,6,421.38,265.98,110.47000000000003,39.620000000000005,1,1,1.0
124,7,852.5,218.4,83.79999999999995,59.70000000000002,1,1,1.0
125,3,207.64,255.65,95.58000000000004,41.24999999999997,1,1,0.0
125,4,96.34,302.5,450.55999999999995,200.3,1,1,1.0
125,5,152.08,290.88,119.97,40.860000000000014,1,1,1.0
125,6,406.55,266.72,112.07999999999998,40.77999999999997,1,1,1.0
125,7,852.5,218.1,78.60000000000002,60.00000000000003,1,1,1.0
126,3,207.64,255.69,95.59000000000003,41.20999999999998,1,1,0.0
126,4,67.81,304.87,464.82,208.02999999999997,1,1,1.0
126,5,134.95,291.9,121.25,41.5,1,1,1.0
126,6,391.73,267.46,113.69,41.94,1,1,1.0
126,7,845.09,218.63,81.33999999999992,60.139999999999986,1,1,1.0
127,3,207.64,255.73,95.60000000000002,41.16999999999999,1,1,0.0
127,4,39.28,307.23,479.09000000000003,215.76999999999998,1,1,1.0
127,5,116.39,292.94,123.05,42.639999999999986,1,1,1.0
127,6,376.9,268.2,115.30000000000001,43.10000000000002,1,1,1.0
127,7,837.67,219.15,84.08000000000004,60.29999999999998,1,1,1.0
128,3,207.64,255.78,95.60000000000002,41.119999999999976,1,1,0.0
128,4,10.75,309.6,493.35,223.5,1,1,1.0
128,5,97.82,293.98,124.86000000000001,43.77999999999997,1,1,1.0
128,6,364.05,269.5,113.34999999999997,41.80000000000001,1,1,1.0
128,7,830.26,219.68,86.82000000000005,60.44,1,1,1.0
129,3,207.64,255.82,95.61000000000001,41.079999999999984,1,1,0.0
129,4,0.0,311.4,484.5,225.30000000000007,1,1,1.0
129,5,79.26,295.02,126.65999999999998,44.920000000000016,1,1,1.0
129,6,348.32,270.4,115.07999999999998,42.76000000000005,1,1,1.0
129,7,822.85,220.2,89.54999999999995,60.60000000000002,1,1,1.0
130,3,207.64,255.86,95.62,41.039999999999964,1,1,0.0
130,4,0.0,314.64,468.43,222.14,1,1,1.0
130,5,60.69,296.06,128.47,46.06,1,1,1.0
130,6,332.59,271.3,116.81,43.71999999999997,1,1,1.0
130,7,817.66,220.53,89.07000000000005,61.099999999999994,1,1,1.0
131,3,207.64,255.9,95.62,40.99999999999997,1,1,0.0
131,4,0.0,317.89,452.35,218.96000000000004,1,1,1.0
131,5,42.13,297.1,130.27,47.19999999999999,1,1,1.0
131,6,316.86,272.2,118.53999999999996,44.68000000000001,1,1,1.0
131,7,812.48,220.87,88.59000000000003,61.589999999999975,1,1,1.0
132,3,207.64,256.17,95.63,40.72999999999996,1,1,0.0
132,4,0.0,321.13,436.28,215.79999999999995,1,1,1.0
132,5,23.76,299.03,130.65,47.200000000000045,1,1,1.0
132,6,301.13,273.1,120.26999999999998,45.639999999999986,1,1,1.0
132,7,807.3,221.2,88.10000000000002,62.079999999999984,1,1,1.0
133,3,207.64,256.43,95.63999999999999,40.46999999999997,1,1,0.0
133,4,0.0,324.38,420.2,212.62,1,1,1.0
133,5,5.4,300.96,131.03,47.200000000000045,1,1,1.0
133,6,285.4,274.0,122.0,46.60000000000002,1,1,1.0
133,7,799.58,221.74,89.83999999999992,62.55000000000001,1,1,1.0
133,8,681.8,532.25,59.10000000000002,7.75,1,1,1.0
134,3,207.64,256.7,95.63999999999999,40.19999999999999,1,1,0.0
134,4,0.0,327.62,401.12,209.46000000000004,1,1,1.0
134,5,0.0,302.88,118.44,47.19999999999999,1,1,1.0
134,6,269.07,275.02,123.00999999999999,47.08000000000004,1,1,1.0
134,7,791.87,222.28,91.57000000000005,63.01000000000002,1,1,1.0
134,8,687.06,526.8,76.7700000000001,13.200000000000045,1,1,1.0
135,3,207.64,256.71,95.65000000000003,40.19,1,1,0.0
135,4,0.0,330.86,382.04,206.29999999999995,1,1,1.0
135,5,0.0,304.81,100.45,47.19999999999999,1,1,1.0
135,6,252.75,276.03,124.01999999999998,47.57000000000005,1,1,1.0
135,7,784.15,222.82,93.31000000000006,63.47000000000003,1,1,1.0
135,8,692.32,521.35,94.44999999999993,18.649999999999977,1,1,1.0
136,3,207.64,256.71,95.65000000000003,40.19,1,1,0.0
136,4,0.0,334.11,362.96,203.12,1,1,1.0
136,5,0.0,306.71,81.6,46.160000000000025,1,1,1.0
136,6,236.42,277.05,125.03,48.05000000000001,1,1,1.0
136,7,776.44,223.36,95.03999999999996,63.94,1,1,1.0
136,8,697.58,515.9,112.12,24.100000000000023,1,1,1.0
137,3,207.64,256.72,95.66000000000003,40.17999999999995,1,1,0.0
137,4,0.0,337.35,343.89,199.95999999999992,1,1,1.0
137,5,0.0,308.6,62.75,45.139999999999986,1,1,1.0
137,6,220.09,278.07,126.03999999999999,48.53000000000003,1,1,1.0
137,7,768.73,223.9,96.76999999999998,64.4,1,1,1.0
137,8,704.96,510.38,125.33999999999992,29.620000000000005,1,1,1.0
138,3,207.64,256.72,95.67000000000002,40.17999999999995,1,1,0.0
138,4,0.0,340.6,324.81,196.77999999999997,1,1,1.0
138,5,0.0,310.5,43.9,44.10000000000002,1,1,1.0
138,6,203.76,279.08,127.06,49.02000000000004,1,1,1.0
138,7,760.85,224.43,98.17999999999995,64.75,1,1,1.0
138,8,712.35,504.86,127.64999999999998,35.139999999999986,1,1,1.0
139,3,207.64,256.73,95.67000000000002,40.16999999999996,1,1,0.0
139,4,0.0,343.84,305.73,193.62000000000006,1,1,1.0
139,5,0.0,315.96,25.59,38.04000000000002,1,1,1.0
139,6,187.44,280.1,128.06,49.5,1,1,1.0
139,7,752.97,224.96,99.57999999999993,65.09,1,1,1.0
139,8,719.73,499.34,129.97000000000003,40.660000000000025,1,1,1.0
140,3,207.64,256.73,95.68,40.16999999999996,1,1,0.0
140,4,0.0,347.08,286.65,190.45999999999998,1,1,1.0
